1,40000000,8.45054
2,40000000,4.94616
3,40000000,3.70732
4,40000000,3.32429
5,40000000,2.89582
6,40000000,2.73298
7,40000000,2.56732
8,40000000,2.77710
9,40000000,2.62646
10,40000000,2.48757
11,40000000,2.38559
12,40000000,2.44859
