1,40000000,8.41580,0.06097
2,40000000,5.15723,0.20628
3,40000000,3.73406,0.28741
4,40000000,3.60430,0.30358
5,40000000,2.97948,0.32756
6,40000000,2.78762,0.39741
7,40000000,2.63695,0.39498
8,40000000,10.92749,8.63342
9,40000000,10.19637,7.61158
10,40000000,2.42895,0.40615
11,40000000,8.70322,6.75548
12,40000000,2.40859,0.42207
